Date,Open,High,Low,Close,Adj Close,Volume
2015-07-20,171.36000061035156,175.13999938964844,163.8000030517578,166.32000732421875,166.32000732421875,2200
2015-07-21,167.5800018310547,167.5800018310547,151.1999969482422,154.97999572753906,154.97999572753906,3300
2015-07-22,153.72000122070312,156.24000549316406,144.89999389648438,144.89999389648438,144.89999389648438,3100
2015-07-23,144.89999389648438,149.94000244140625,133.55999755859375,137.33999633789062,137.33999633789062,5100
2015-07-24,133.55999755859375,146.16000366210938,133.55999755859375,141.1199951171875,141.1199951171875,1400
2015-07-27,139.86000061035156,149.94000244140625,137.33999633789062,142.3800048828125,142.3800048828125,1200
2015-07-28,146.16000366210938,151.1999969482422,138.60000610351562,146.16000366210938,146.16000366210938,1100
2015-07-29,147.4199981689453,151.1999969482422,143.63999938964844,151.1999969482422,151.1999969482422,1400
2015-07-30,149.94000244140625,149.94000244140625,144.89999389648438,149.94000244140625,149.94000244140625,700
2015-07-31,146.16000366210938,149.94000244140625,134.82000732421875,134.82000732421875,134.82000732421875,2200
2015-08-03,136.0800018310547,143.63999938964844,131.0399932861328,134.82000732421875,134.82000732421875,1100
2015-08-04,136.0800018310547,138.60000610351562,133.55999755859375,136.0800018310547,136.0800018310547,700
2015-08-05,138.60000610351562,138.60000610351562,131.0399932861328,132.3000030517578,132.3000030517578,1200
2015-08-06,131.0399932861328,134.82000732421875,120.95999908447266,124.73999786376953,124.73999786376953,3400
2015-08-07,126.0,132.3000030517578,117.18000030517578,126.0,126.0,1600
2015-08-10,126.0,133.55999755859375,126.0,128.52000427246094,128.52000427246094,600
2015-08-11,123.4800033569336,129.77999877929688,122.22000122070312,127.26000213623047,127.26000213623047,1200
2015-08-12,123.4800033569336,126.0,119.69999694824219,126.0,126.0,1000
2015-08-13,123.4800033569336,131.0399932861328,119.69999694824219,120.95999908447266,120.95999908447266,1300
2015-08-14,122.22000122070312,124.73999786376953,109.62000274658203,115.91999816894531,115.91999816894531,3200
2015-08-17,113.4000015258789,117.18000030517578,110.87999725341797,115.91999816894531,115.91999816894531,1300
2015-08-18,117.18000030517578,117.18000030517578,108.36000061035156,114.66000366210938,114.66000366210938,1100
2015-08-19,117.18000030517578,119.69999694824219,112.13999938964844,115.91999816894531,115.91999816894531,900
2015-08-20,115.91999816894531,115.91999816894531,109.62000274658203,113.4000015258789,113.4000015258789,1500
2015-08-21,110.87999725341797,113.4000015258789,108.36000061035156,113.4000015258789,113.4000015258789,1400
2015-08-24,105.83999633789062,110.87999725341797,102.05999755859375,105.83999633789062,105.83999633789062,3700
2015-08-25,107.0999984741211,112.13999938964844,107.0999984741211,109.62000274658203,109.62000274658203,900
2015-08-26,107.0999984741211,113.4000015258789,107.0999984741211,110.87999725341797,110.87999725341797,800
2015-08-27,110.87999725341797,113.4000015258789,107.0999984741211,113.4000015258789,113.4000015258789,1000
2015-08-28,109.62000274658203,115.91999816894531,107.0999984741211,109.62000274658203,109.62000274658203,700
2015-08-31,110.87999725341797,117.18000030517578,108.36000061035156,113.4000015258789,113.4000015258789,1400
2015-09-01,110.87999725341797,117.18000030517578,108.36000061035156,115.91999816894531,115.91999816894531,400
2015-09-02,114.66000366210938,115.91999816894531,110.87999725341797,110.87999725341797,110.87999725341797,100
2015-09-03,110.87999725341797,115.91999816894531,110.87999725341797,113.4000015258789,113.4000015258789,900
2015-09-04,107.0999984741211,115.19999694824219,99.54000091552734,115.19999694824219,115.19999694824219,3700
2015-09-08,141.1199951171875,141.1199951171875,117.0,119.16000366210938,119.16000366210938,7800
2015-09-09,118.80000305175781,121.68000030517578,118.08000183105469,119.5199966430664,119.5199966430664,3100
2015-09-10,118.80000305175781,119.5199966430664,114.4800033569336,117.0,117.0,2200
2015-09-11,115.19999694824219,116.45999908447266,111.23999786376953,115.19999694824219,115.19999694824219,2300
2015-09-14,114.12000274658203,115.37999725341797,108.18000030517578,111.5999984741211,111.5999984741211,2800
2015-09-15,111.77999877929688,116.63999938964844,109.9800033569336,115.91999816894531,115.91999816894531,1600
2015-09-16,113.4000015258789,115.91999816894531,113.4000015258789,115.19999694824219,115.19999694824219,3800
2015-09-17,113.94000244140625,115.91999816894531,113.94000244140625,115.19999694824219,115.19999694824219,2200
2015-09-18,112.13999938964844,115.91999816894531,111.05999755859375,112.68000030517578,112.68000030517578,4300
2015-09-21,114.83999633789062,116.45999908447266,110.69999694824219,112.31999969482422,112.31999969482422,3300
2015-09-22,111.23999786376953,115.55999755859375,109.9800033569336,114.12000274658203,114.12000274658203,4400
2015-09-23,111.95999908447266,114.4800033569336,109.9800033569336,110.33999633789062,110.33999633789062,2900
2015-09-24,108.9000015258789,112.31999969482422,103.31999969482422,106.19999694824219,106.19999694824219,2900
2015-09-25,105.83999633789062,107.0999984741211,96.30000305175781,97.0199966430664,97.0199966430664,2200
2015-09-28,95.94000244140625,96.83999633789062,91.44000244140625,95.94000244140625,95.94000244140625,3300
2015-09-29,94.86000061035156,95.76000213623047,85.5,88.37999725341797,88.37999725341797,2700
2015-09-30,88.19999694824219,90.36000061035156,87.66000366210938,89.27999877929688,89.27999877929688,2900
2015-10-01,88.19999694824219,89.81999969482422,86.4000015258789,88.0199966430664,88.0199966430664,1000
2015-10-02,86.4000015258789,95.04000091552734,86.4000015258789,94.86000061035156,94.86000061035156,6300
2015-10-05,95.22000122070312,99.9000015258789,93.05999755859375,97.37999725341797,97.37999725341797,1100
2015-10-06,97.37999725341797,99.18000030517578,95.22000122070312,96.83999633789062,96.83999633789062,700
2015-10-07,99.0,100.26000213623047,96.4800033569336,96.83999633789062,96.83999633789062,900
2015-10-08,96.83999633789062,98.27999877929688,95.94000244140625,97.37999725341797,97.37999725341797,900
2015-10-09,99.72000122070312,100.80000305175781,97.91999816894531,97.91999816894531,97.91999816894531,700
2015-10-12,98.45999908447266,98.45999908447266,92.5199966430664,93.5999984741211,93.5999984741211,1500
2015-10-13,94.68000030517578,95.22000122070312,90.9000015258789,91.44000244140625,91.44000244140625,1000
2015-10-14,91.26000213623047,98.0999984741211,91.26000213623047,92.69999694824219,92.69999694824219,300
2015-10-15,92.5199966430664,93.41999816894531,91.08000183105469,92.87999725341797,92.87999725341797,600
2015-10-16,92.87999725341797,96.83999633789062,92.5199966430664,94.5,94.5,300
2015-10-19,94.86000061035156,99.0,93.23999786376953,93.95999908447266,93.95999908447266,2400
2015-10-20,93.95999908447266,97.19999694824219,91.9800033569336,92.5199966430664,92.5199966430664,900
2015-10-21,93.23999786376953,93.23999786376953,87.12000274658203,87.66000366210938,87.66000366210938,1800
2015-10-22,86.94000244140625,91.80000305175781,86.58000183105469,89.0999984741211,89.0999984741211,2100
2015-10-23,87.83999633789062,90.72000122070312,87.83999633789062,88.55999755859375,88.55999755859375,700
2015-10-26,88.55999755859375,90.36000061035156,88.0199966430664,88.37999725341797,88.37999725341797,800
2015-10-27,89.0999984741211,93.23999786376953,87.83999633789062,88.19999694824219,88.19999694824219,700
2015-10-28,88.91999816894531,92.87999725341797,87.4800033569336,91.26000213623047,91.26000213623047,1100
2015-10-29,91.26000213623047,93.05999755859375,90.54000091552734,90.72000122070312,90.72000122070312,1500
2015-10-30,91.80000305175781,92.69999694824219,88.91999816894531,92.16000366210938,92.16000366210938,1400
2015-11-02,93.05999755859375,95.94000244140625,92.87999725341797,94.5,94.5,1900
2015-11-03,94.31999969482422,98.81999969482422,93.41999816894531,97.37999725341797,97.37999725341797,2900
2015-11-04,97.55999755859375,99.18000030517578,96.4800033569336,98.45999908447266,98.45999908447266,1700
2015-11-05,99.36000061035156,99.36000061035156,94.13999938964844,94.13999938964844,94.13999938964844,1800
2015-11-06,91.9800033569336,96.30000305175781,91.9800033569336,95.94000244140625,95.94000244140625,900
2015-11-09,94.68000030517578,98.63999938964844,91.9800033569336,95.04000091552734,95.04000091552734,1000
2015-11-10,92.16000366210938,97.0199966430664,90.0,94.86000061035156,94.86000061035156,1400
2015-11-11,94.31999969482422,96.66000366210938,90.0,91.08000183105469,91.08000183105469,800
2015-11-12,90.18000030517578,96.30000305175781,89.0999984741211,89.81999969482422,89.81999969482422,800
2015-11-13,90.18000030517578,93.23999786376953,89.45999908447266,90.18000030517578,90.18000030517578,400
2015-11-16,90.9000015258789,91.44000244140625,90.0,90.9000015258789,90.9000015258789,900
2015-11-17,90.9000015258789,93.05999755859375,90.18000030517578,92.33999633789062,92.33999633789062,1000
2015-11-18,91.9800033569336,93.23999786376953,91.44000244140625,91.62000274658203,91.62000274658203,800
2015-11-19,92.33999633789062,95.58000183105469,92.33999633789062,94.13999938964844,94.13999938964844,1300
2015-11-20,94.86000061035156,95.58000183105469,92.87999725341797,94.68000030517578,94.68000030517578,1200
2015-11-23,94.31999969482422,105.12000274658203,93.05999755859375,102.95999908447266,102.95999908447266,16000
2015-11-24,111.5999984741211,125.45999908447266,103.13999938964844,104.4000015258789,104.4000015258789,105200
2015-11-25,103.68000030517578,107.81999969482422,100.26000213623047,106.91999816894531,106.91999816894531,10300
2015-11-27,109.08000183105469,109.08000183105469,105.30000305175781,107.81999969482422,107.81999969482422,2700
2015-11-30,106.73999786376953,107.27999877929688,97.37999725341797,104.04000091552734,104.04000091552734,4900
2015-12-01,102.77999877929688,102.95999908447266,98.27999877929688,102.23999786376953,102.23999786376953,2500
2015-12-02,100.80000305175781,102.05999755859375,98.27999877929688,100.80000305175781,100.80000305175781,2600
2015-12-03,100.62000274658203,101.87999725341797,97.55999755859375,100.26000213623047,100.26000213623047,2200
2015-12-04,99.18000030517578,102.95999908447266,99.18000030517578,101.33999633789062,101.33999633789062,2900
2015-12-07,101.16000366210938,103.13999938964844,97.55999755859375,102.05999755859375,102.05999755859375,3800
2015-12-08,98.45999908447266,102.5999984741211,96.83999633789062,101.5199966430664,101.5199966430664,1000
2015-12-09,99.18000030517578,101.5199966430664,97.91999816894531,99.0,99.0,1000
2015-12-10,99.0,100.62000274658203,97.55999755859375,98.63999938964844,98.63999938964844,500
2015-12-11,97.55999755859375,99.18000030517578,93.5999984741211,95.4000015258789,95.4000015258789,1400
2015-12-14,94.5,94.86000061035156,89.81999969482422,90.18000030517578,90.18000030517578,2200
2015-12-15,89.63999938964844,91.08000183105469,86.04000091552734,88.55999755859375,88.55999755859375,2500
2015-12-16,87.12000274658203,92.69999694824219,87.12000274658203,90.18000030517578,90.18000030517578,900
2015-12-17,90.54000091552734,91.80000305175781,87.83999633789062,87.83999633789062,87.83999633789062,700
2015-12-18,88.91999816894531,90.54000091552734,87.4800033569336,88.0199966430664,88.0199966430664,900
2015-12-21,88.19999694824219,92.16000366210938,87.4800033569336,90.9000015258789,90.9000015258789,1300
2015-12-22,91.9800033569336,92.69999694824219,90.0,91.08000183105469,91.08000183105469,1600
2015-12-23,90.9000015258789,95.22000122070312,90.9000015258789,94.31999969482422,94.31999969482422,1300
2015-12-24,94.5,95.22000122070312,91.80000305175781,93.95999908447266,93.95999908447266,200
2015-12-28,92.33999633789062,93.23999786376953,89.63999938964844,91.9800033569336,91.9800033569336,1300
2015-12-29,91.44000244140625,91.9800033569336,88.37999725341797,89.81999969482422,89.81999969482422,1600
2015-12-30,90.0,92.87999725341797,87.30000305175781,88.73999786376953,88.73999786376953,2700
2015-12-31,87.83999633789062,88.19999694824219,83.69999694824219,83.69999694824219,83.69999694824219,7400
2016-01-04,82.80000305175781,85.13999938964844,81.0,83.5199966430664,83.5199966430664,800
2016-01-05,84.05999755859375,88.19999694824219,83.5199966430664,86.04000091552734,86.04000091552734,900
2016-01-06,85.5,88.55999755859375,81.9000015258789,82.80000305175781,82.80000305175781,1300
2016-01-07,81.72000122070312,83.16000366210938,79.19999694824219,79.55999755859375,79.55999755859375,3800
2016-01-08,81.9000015258789,82.08000183105469,79.37999725341797,80.0999984741211,80.0999984741211,2400
2016-01-11,81.18000030517578,83.33999633789062,77.58000183105469,78.30000305175781,78.30000305175781,6600
2016-01-12,81.0,81.18000030517578,64.44000244140625,68.04000091552734,68.04000091552734,4700
2016-01-13,68.58000183105469,70.0199966430664,54.900001525878906,62.81999969482422,62.81999969482422,3100
2016-01-14,63.18000030517578,66.95999908447266,61.380001068115234,64.9800033569336,64.9800033569336,2400
2016-01-15,64.9800033569336,67.86000061035156,58.31999969482422,64.08000183105469,64.08000183105469,1300
2016-01-19,65.5199966430664,69.66000366210938,65.5199966430664,69.30000305175781,69.30000305175781,1700
2016-01-20,68.58000183105469,71.45999908447266,63.720001220703125,68.94000244140625,68.94000244140625,1400
2016-01-21,71.0999984741211,75.05999755859375,70.19999694824219,71.45999908447266,71.45999908447266,500
2016-01-22,70.91999816894531,71.0999984741211,68.94000244140625,69.12000274658203,69.12000274658203,500
2016-01-25,67.68000030517578,71.45999908447266,66.5999984741211,71.45999908447266,71.45999908447266,600
2016-01-26,71.63999938964844,73.80000305175781,68.76000213623047,71.63999938964844,71.63999938964844,500
2016-01-27,69.12000274658203,70.73999786376953,67.31999969482422,69.4800033569336,69.4800033569336,1300
2016-01-28,69.66000366210938,69.83999633789062,66.5999984741211,66.5999984741211,66.5999984741211,1900
2016-01-29,68.22000122070312,70.55999755859375,66.95999908447266,68.22000122070312,68.22000122070312,900
2016-02-01,67.5,70.55999755859375,66.05999755859375,68.4000015258789,68.4000015258789,1100
2016-02-02,69.30000305175781,71.0999984741211,64.44000244140625,64.80000305175781,64.80000305175781,1400
2016-02-03,66.41999816894531,67.5,56.70000076293945,65.69999694824219,65.69999694824219,2400
2016-02-04,63.720001220703125,71.63999938964844,63.720001220703125,68.4000015258789,68.4000015258789,1100
2016-02-05,69.4800033569336,70.37999725341797,64.26000213623047,65.69999694824219,65.69999694824219,700
2016-02-08,65.69999694824219,67.13999938964844,61.02000045776367,67.13999938964844,67.13999938964844,700
2016-02-09,63.540000915527344,64.80000305175781,61.560001373291016,62.63999938964844,62.63999938964844,700
2016-02-10,62.459999084472656,66.05999755859375,62.459999084472656,66.05999755859375,66.05999755859375,100
2016-02-11,63.18000030517578,63.18000030517578,61.91999816894531,61.91999816894531,61.91999816894531,200
2016-02-12,62.459999084472656,64.80000305175781,61.560001373291016,63.540000915527344,63.540000915527344,400
2016-02-16,63.720001220703125,67.13999938964844,63.18000030517578,65.87999725341797,65.87999725341797,500
2016-02-17,67.68000030517578,71.63999938964844,66.95999908447266,68.4000015258789,68.4000015258789,1000
2016-02-18,69.4800033569336,69.4800033569336,64.08000183105469,64.08000183105469,64.08000183105469,300
2016-02-19,63.36000061035156,69.12000274658203,63.18000030517578,69.12000274658203,69.12000274658203,5000
2016-02-22,67.13999938964844,71.63999938964844,63.900001525878906,63.900001525878906,63.900001525878906,6100
2016-02-23,63.900001525878906,69.83999633789062,63.18000030517578,65.69999694824219,65.69999694824219,3100
2016-02-24,65.5199966430664,65.5199966430664,62.63999938964844,64.9800033569336,64.9800033569336,1500
2016-02-25,64.26000213623047,68.58000183105469,63.18000030517578,64.08000183105469,64.08000183105469,7800
2016-02-26,64.26000213623047,66.5999984741211,63.18000030517578,65.33999633789062,65.33999633789062,1500
2016-02-29,62.279998779296875,66.05999755859375,61.91999816894531,61.91999816894531,61.91999816894531,1400
2016-03-01,63.540000915527344,64.44000244140625,62.279998779296875,63.0,63.0,600
2016-03-02,64.08000183105469,67.5,64.08000183105469,65.87999725341797,65.87999725341797,600
2016-03-03,65.33999633789062,67.13999938964844,64.26000213623047,64.44000244140625,64.44000244140625,600
2016-03-04,64.80000305175781,69.66000366210938,64.08000183105469,65.87999725341797,65.87999725341797,4300
2016-03-07,66.77999877929688,69.4800033569336,66.77999877929688,67.86000061035156,67.86000061035156,800
2016-03-08,66.77999877929688,68.58000183105469,66.41999816894531,68.4000015258789,68.4000015258789,1300
2016-03-09,67.86000061035156,68.94000244140625,67.86000061035156,68.58000183105469,68.58000183105469,300
2016-03-10,68.22000122070312,68.22000122070312,67.13999938964844,68.04000091552734,68.04000091552734,0
2016-03-11,67.13999938964844,68.04000091552734,65.5199966430664,65.5199966430664,65.5199966430664,100
2016-03-14,65.87999725341797,69.30000305175781,65.87999725341797,68.58000183105469,68.58000183105469,400
2016-03-15,67.31999969482422,68.58000183105469,66.5999984741211,66.5999984741211,66.5999984741211,100
2016-03-16,66.41999816894531,68.94000244140625,64.80000305175781,64.9800033569336,64.9800033569336,400
2016-03-17,65.16000366210938,67.5,65.16000366210938,67.13999938964844,67.13999938964844,100
2016-03-18,67.13999938964844,69.12000274658203,66.41999816894531,68.04000091552734,68.04000091552734,300
2016-03-21,67.86000061035156,69.83999633789062,67.31999969482422,67.31999969482422,67.31999969482422,1700
2016-03-22,65.87999725341797,69.66000366210938,65.87999725341797,67.5,67.5,900
2016-03-23,66.41999816894531,68.58000183105469,65.87999725341797,66.41999816894531,66.41999816894531,2000
2016-03-24,66.5999984741211,66.5999984741211,64.80000305175781,65.16000366210938,65.16000366210938,700
2016-03-28,64.80000305175781,64.9800033569336,63.18000030517578,63.900001525878906,63.900001525878906,700
2016-03-29,63.0,64.26000213623047,62.459999084472656,62.63999938964844,62.63999938964844,600
2016-03-30,63.0,63.900001525878906,63.0,63.36000061035156,63.36000061035156,200
2016-03-31,63.900001525878906,65.16000366210938,62.459999084472656,62.459999084472656,62.459999084472656,1300
2016-04-01,61.91999816894531,63.36000061035156,61.91999816894531,61.91999816894531,61.91999816894531,1900
2016-04-04,62.279998779296875,63.720001220703125,59.58000183105469,63.720001220703125,63.720001220703125,2800
2016-04-05,65.16000366210938,65.16000366210938,63.0,63.720001220703125,63.720001220703125,500
2016-04-06,63.900001525878906,65.16000366210938,60.47999954223633,64.26000213623047,64.26000213623047,1100
2016-04-07,64.62000274658203,65.5199966430664,63.720001220703125,64.08000183105469,64.08000183105469,1400
2016-04-08,63.540000915527344,64.44000244140625,63.540000915527344,64.26000213623047,64.26000213623047,200
2016-04-11,63.720001220703125,64.44000244140625,63.0,63.36000061035156,63.36000061035156,1500
2016-04-12,63.0,64.08000183105469,63.0,63.0,63.0,500
2016-04-13,63.18000030517578,63.18000030517578,61.560001373291016,62.099998474121094,62.099998474121094,1400
2016-04-14,62.81999969482422,69.12000274658203,62.81999969482422,66.77999877929688,66.77999877929688,1300
2016-04-15,66.41999816894531,69.12000274658203,65.5199966430664,67.31999969482422,67.31999969482422,300
2016-04-18,67.86000061035156,68.22000122070312,64.9800033569336,65.87999725341797,65.87999725341797,800
2016-04-19,66.95999908447266,66.95999908447266,63.18000030517578,64.08000183105469,64.08000183105469,900
2016-04-20,63.18000030517578,64.62000274658203,62.63999938964844,64.62000274658203,64.62000274658203,300
2016-04-21,63.720001220703125,67.13999938964844,63.720001220703125,64.80000305175781,64.80000305175781,500
2016-04-22,63.36000061035156,65.87999725341797,63.36000061035156,65.33999633789062,65.33999633789062,200
2016-04-25,64.44000244140625,77.4000015258789,64.44000244140625,75.05999755859375,75.05999755859375,7200
2016-04-26,75.05999755859375,78.30000305175781,71.27999877929688,73.44000244140625,73.44000244140625,700
2016-04-27,73.62000274658203,75.23999786376953,72.54000091552734,72.9000015258789,72.9000015258789,700
2016-04-28,71.81999969482422,74.33999633789062,71.0999984741211,72.36000061035156,72.36000061035156,800
2016-04-29,72.36000061035156,75.95999908447266,72.0,75.77999877929688,75.77999877929688,1000
2016-05-02,75.95999908447266,75.95999908447266,71.63999938964844,74.5199966430664,74.5199966430664,1600
2016-05-03,72.0,75.95999908447266,72.0,73.80000305175781,73.80000305175781,1200
2016-05-04,72.72000122070312,74.33999633789062,71.63999938964844,73.80000305175781,73.80000305175781,1900
2016-05-05,73.26000213623047,73.26000213623047,69.30000305175781,70.19999694824219,70.19999694824219,500
2016-05-06,69.30000305175781,69.30000305175781,66.5999984741211,67.31999969482422,67.31999969482422,300
2016-05-09,66.5999984741211,69.30000305175781,63.720001220703125,63.720001220703125,63.720001220703125,500
2016-05-10,63.720001220703125,67.31999969482422,61.02000045776367,61.560001373291016,61.560001373291016,5500
2016-05-11,61.02000045776367,63.540000915527344,57.599998474121094,58.13999938964844,58.13999938964844,1000
2016-05-12,60.29999923706055,60.29999923706055,57.060001373291016,57.599998474121094,57.599998474121094,500
2016-05-13,56.15999984741211,58.5,55.2599983215332,55.79999923706055,55.79999923706055,500
2016-05-16,55.79999923706055,66.95999908447266,55.79999923706055,61.02000045776367,61.02000045776367,600
2016-05-17,60.29999923706055,61.560001373291016,59.400001525878906,60.119998931884766,60.119998931884766,300
2016-05-18,61.380001068115234,61.380001068115234,58.86000061035156,59.7599983215332,59.7599983215332,1500
2016-05-19,59.7599983215332,60.119998931884766,57.959999084472656,58.31999969482422,58.31999969482422,300
2016-05-20,58.31999969482422,63.18000030517578,57.779998779296875,63.0,63.0,1200
2016-05-23,61.91999816894531,61.91999816894531,60.119998931884766,61.20000076293945,61.20000076293945,600
2016-05-24,61.20000076293945,61.7400016784668,61.20000076293945,61.20000076293945,61.20000076293945,300
2016-05-25,61.20000076293945,61.7400016784668,59.58000183105469,60.47999954223633,60.47999954223633,200
2016-05-26,59.7599983215332,61.560001373291016,58.13999938964844,60.119998931884766,60.119998931884766,400
2016-05-27,59.400001525878906,60.65999984741211,59.400001525878906,60.29999923706055,60.29999923706055,200
2016-05-31,59.7599983215332,61.7400016784668,59.400001525878906,60.47999954223633,60.47999954223633,300
2016-06-01,61.380001068115234,62.63999938964844,60.65999984741211,60.84000015258789,60.84000015258789,700
2016-06-02,61.560001373291016,61.7400016784668,59.939998626708984,61.20000076293945,61.20000076293945,600
2016-06-03,60.84000015258789,61.20000076293945,58.5,59.220001220703125,59.220001220703125,100
2016-06-06,60.119998931884766,62.099998474121094,59.400001525878906,61.7400016784668,61.7400016784668,600
2016-06-07,62.099998474121094,62.279998779296875,60.47999954223633,61.380001068115234,61.380001068115234,400
2016-06-08,59.220001220703125,70.73999786376953,59.220001220703125,64.80000305175781,64.80000305175781,13900
2016-06-09,64.26000213623047,64.80000305175781,58.5,59.400001525878906,59.400001525878906,4500
2016-06-10,59.220001220703125,59.7599983215332,55.79999923706055,56.34000015258789,56.34000015258789,1700
2016-06-13,59.400001525878906,59.400001525878906,54.900001525878906,55.619998931884766,55.619998931884766,1700
2016-06-14,55.79999923706055,57.060001373291016,54.18000030517578,56.52000045776367,56.52000045776367,900
2016-06-15,55.79999923706055,57.2400016784668,53.459999084472656,53.81999969482422,53.81999969482422,1700
2016-06-16,52.91999816894531,54.900001525878906,50.939998626708984,52.02000045776367,52.02000045776367,2600
2016-06-17,52.560001373291016,53.63999938964844,50.220001220703125,50.58000183105469,50.58000183105469,1700
2016-06-20,49.13999938964844,54.18000030517578,49.13999938964844,51.29999923706055,51.29999923706055,1900
2016-06-21,51.29999923706055,54.0,51.29999923706055,53.279998779296875,53.279998779296875,200
2016-06-22,53.099998474121094,53.099998474121094,51.29999923706055,51.47999954223633,51.47999954223633,200
2016-06-23,51.65999984741211,54.18000030517578,51.29999923706055,54.18000030517578,54.18000030517578,400
2016-06-24,51.29999923706055,54.18000030517578,51.29999923706055,53.81999969482422,53.81999969482422,1000
2016-06-27,54.0,54.0,49.5,50.040000915527344,50.040000915527344,900
2016-06-28,50.58000183105469,53.459999084472656,50.58000183105469,51.84000015258789,51.84000015258789,500
2016-06-29,51.47999954223633,54.0,50.7599983215332,54.0,54.0,700
2016-06-30,54.0,54.36000061035156,51.65999984741211,52.20000076293945,52.20000076293945,300
2016-07-01,54.36000061035156,54.36000061035156,53.63999938964844,54.18000030517578,54.18000030517578,400
2016-07-05,53.459999084472656,55.439998626708984,52.7400016784668,55.439998626708984,55.439998626708984,1200
2016-07-06,54.720001220703125,55.2599983215332,54.0,55.08000183105469,55.08000183105469,800
2016-07-07,55.08000183105469,55.79999923706055,52.380001068115234,55.79999923706055,55.79999923706055,1000
2016-07-08,54.900001525878906,58.13999938964844,54.900001525878906,56.52000045776367,56.52000045776367,2000
2016-07-11,56.52000045776367,57.779998779296875,54.18000030517578,54.720001220703125,54.720001220703125,900
2016-07-12,55.619998931884766,58.13999938964844,55.08000183105469,56.70000076293945,56.70000076293945,600
2016-07-13,56.15999984741211,60.47999954223633,54.720001220703125,54.900001525878906,54.900001525878906,300
2016-07-14,54.36000061035156,56.52000045776367,54.36000061035156,55.08000183105469,55.08000183105469,100
2016-07-15,57.779998779296875,57.779998779296875,51.47999954223633,53.459999084472656,53.459999084472656,1500
